时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-18T17:22:31.980	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.082	-0.067	-1.313	21.240	34.668	-55.481	-177.31	-4.39	120.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.099	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.132	-0.021	-1.302	27.100	13.306	72.876	-173.83	-4.63	116.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.159	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.098	-0.063	-1.163	-36.255	-3.113	11.780	-174.06	-3.96	115.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.279	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.057	-0.086	-1.119	-41.443	2.869	9.705	-177.91	-4.17	116.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.369	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.065	-0.055	-1.047	-13.184	-7.813	68.420	179.40	-4.08	110.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.490	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.185	-0.007	-0.921	106.262	-13.977	125.061	-179.38	-3.48	107.93	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.579	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.071	0.047	-0.758	-42.725	-7.263	2.991	-178.46	-2.83	100.81	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.699	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.039	-0.011	-0.606	-18.005	-20.508	-68.604	-179.88	-1.69	105.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.790	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.034	0.044	-0.577	-49.133	-13.000	-52.856	175.97	0.25	109.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.908	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.041	0.064	-0.820	-18.188	-14.587	-32.288	172.47	0.66	113.89	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:32.969	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.085	0.175	-0.896	-2.502	-11.108	-50.293	170.27	3.16	118.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.090	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.123	0.207	-0.929	-3.479	-7.202	-24.353	169.17	4.87	121.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.180	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.130	0.225	-0.937	-8.667	-3.357	-8.545	168.39	5.68	122.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.299	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.134	0.206	-0.935	-5.310	-1.953	-2.625	167.83	6.10	123.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.389	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.147	0.197	-0.940	0.244	-0.671	-0.305	167.48	6.20	123.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.510	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.126	0.205	-0.968	2.075	-0.549	-1.221	167.67	6.31	123.85	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.569	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.112	0.191	-0.955	0.793	1.465	1.831	167.81	6.27	123.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.690	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.122	0.201	-0.961	1.221	4.761	2.991	167.92	5.86	123.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.780	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.110	0.202	-0.958	2.747	5.127	1.282	168.05	5.28	123.68	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.900	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.091	0.197	-0.962	4.883	5.371	0.854	168.44	4.73	123.71	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:33.989	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.088	0.188	-0.956	3.601	5.676	1.526	168.84	4.17	123.82	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.110	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.072	0.192	-0.961	5.554	6.104	-0.122	169.27	3.64	124.02	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.199	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.065	0.188	-0.951	8.972	10.925	5.615	169.99	2.83	124.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.319	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.023	0.154	-0.951	12.390	14.221	3.967	171.12	1.46	123.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.380	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.017	0.149	-0.977	23.010	24.231	9.277	172.86	-0.52	123.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.499	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.018	0.133	-0.991	25.635	16.541	24.902	175.05	-2.90	121.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.590	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.033	0.075	-0.978	11.658	8.728	9.216	176.69	-4.10	120.31	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.708	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.061	0.041	-0.965	12.817	4.761	13.428	178.04	-4.85	119.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.799	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.082	0.018	-0.900	15.198	5.249	8.423	179.71	-5.34	118.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.920	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.002	0.014	-0.620	9.216	-9.521	3.601	-178.50	-4.83	117.97	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:34.979	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.103	0.070	-0.735	10.315	-41.321	-39.063	178.63	-2.94	116.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.100	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.063	-0.019	-0.842	38.208	15.625	63.599	-177.89	-0.41	120.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.189	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.016	-0.042	-0.957	40.894	23.071	66.406	-176.91	-0.30	109.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.311	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.048	-0.046	-1.021	39.551	-1.892	-82.275	-174.79	0.13	111.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.398	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.019	-0.086	-1.139	-17.822	12.207	11.780	-174.06	-0.59	114.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.519	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	-0.073	-1.196	0.244	-1.465	-86.182	-175.77	-1.01	118.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.610	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.043	-0.095	-1.301	-1.587	20.325	-69.641	-176.32	-1.87	126.95	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.729	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.051	-0.091	-1.337	-8.179	4.700	17.029	-176.02	-3.43	129.09	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.790	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.033	-0.087	-1.146	-6.775	14.221	42.053	-176.22	-5.55	127.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:35.909	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.127	-0.052	-1.083	-24.353	8.301	-44.189	-178.93	-7.36	126.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.000	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.052	-0.067	-0.993	1.038	-11.902	-43.030	179.27	-7.01	133.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.118	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.095	-0.058	-0.937	13.306	-7.690	79.529	-179.41	-6.31	130.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.210	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.141	-0.033	-0.988	33.691	-11.353	26.306	-176.92	-4.91	124.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.329	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.141	-0.043	-1.067	-26.245	2.014	-7.935	-176.36	-5.15	122.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.389	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.021	-0.079	-1.214	-26.550	43.823	-40.710	-177.18	-5.39	127.95	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.509	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	-0.040	-1.290	10.803	-23.682	-8.484	-179.99	-5.61	126.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.600	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.081	-0.063	-1.214	1.953	-1.709	109.741	-178.34	-4.50	122.94	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.719	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.139	-0.014	-1.102	25.330	-14.771	97.473	-176.63	-3.72	112.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.808	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.082	-0.013	-1.070	-31.006	-0.854	-40.039	-176.10	-3.44	109.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:36.931	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.054	-0.054	-1.020	-25.085	16.174	-13.123	179.97	-2.86	116.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.019	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.096	-0.015	-0.935	29.602	-2.991	76.111	-179.82	-3.20	109.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.142	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.089	0.002	-0.726	3.601	-30.579	-134.460	-179.34	-2.63	113.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.198	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.049	0.056	-0.667	-41.504	5.493	20.996	178.40	-2.18	116.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.319	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.048	-0.040	-0.640	-51.331	-3.418	29.358	173.49	-2.65	114.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.409	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.031	0.150	-0.955	-9.766	-7.385	6.775	172.90	-2.60	115.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.530	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.054	0.107	-0.936	-13.977	-3.418	-3.296	171.64	-2.03	115.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.620	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.101	0.167	-0.980	-2.869	-1.831	-21.301	171.44	-1.18	117.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.739	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.012	0.157	-0.965	-7.202	-9.766	-10.925	170.97	-0.87	118.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.800	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.001	0.164	-0.956	7.874	-13.550	-12.939	171.17	0.58	119.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:37.920	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.038	0.156	-0.972	-1.221	-3.357	-5.127	171.57	1.52	120.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.010	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.029	0.159	-0.991	0.122	1.953	-3.296	171.52	1.58	120.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.129	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.015	0.140	-0.972	0.732	-0.244	-2.563	171.63	1.45	121.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.219	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.021	0.146	-0.976	2.808	-1.770	-7.141	171.82	1.65	121.89	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.337	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.058	0.154	-0.989	2.258	-0.854	-3.662	172.16	1.86	122.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.427	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.073	0.146	-0.977	2.808	-1.831	2.563	172.39	1.99	122.72	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.547	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.040	0.141	-0.996	1.587	-2.747	1.099	172.73	2.20	122.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.607	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.080	0.125	-0.973	0.183	-1.770	6.042	172.80	2.33	122.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.730	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.063	0.126	-0.977	3.113	-2.869	7.080	172.86	2.46	121.94	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.819	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.060	0.125	-0.986	3.296	-3.235	6.775	173.13	2.71	121.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:38.939	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.052	0.118	-0.980	2.625	-1.892	8.484	173.36	2.88	120.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.030	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.048	0.114	-0.982	1.465	-1.099	6.897	173.47	2.94	119.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.152	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.052	0.113	-0.979	1.465	-1.465	2.625	173.59	3.02	119.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.209	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.056	0.105	-0.977	1.282	-0.366	2.075	173.75	3.13	119.31	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.331	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.063	0.113	-0.979	0.732	-0.366	2.808	173.79	3.13	119.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.420	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.073	0.114	-0.978	2.441	0.427	6.836	173.94	3.10	118.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.540	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.067	0.108	-0.955	6.470	0.488	17.883	174.29	2.97	117.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.630	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.096	0.123	-0.993	14.465	-4.333	27.771	175.19	2.91	115.72	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.749	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.091	0.081	-0.948	18.311	-10.193	37.781	176.56	3.47	112.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.840	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.172	0.057	-0.936	13.306	-12.390	58.411	177.90	4.34	107.68	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:39.961	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.184	0.155	-1.067	19.958	-3.540	39.001	178.87	4.97	103.28	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.020	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.106	0.096	-0.938	11.597	10.132	23.254	179.96	4.94	100.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.142	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.215	0.088	-0.949	-0.061	10.315	3.906	-179.68	3.91	99.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.229	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.237	0.130	-0.981	-9.583	8.301	-13.428	-179.91	3.05	100.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.350	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.158	0.083	-1.017	-17.395	7.324	-36.377	178.83	2.33	102.13	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.439	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.001	0.001	-1.129	-10.803	-5.371	-18.250	178.10	2.36	105.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.559	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.110	-0.041	-0.989	-13.794	5.920	0.488	177.18	2.43	106.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.622	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.211	-0.015	-0.952	28.870	12.817	12.390	177.81	1.04	104.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.741	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.127	0.041	-0.939	-10.315	20.203	3.357	178.76	-0.53	104.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.830	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.104	0.052	-0.991	0.793	14.954	8.240	178.29	-2.44	104.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:40.952	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.059	0.082	-0.985	4.639	-1.343	0.061	178.63	-3.12	104.22	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.040	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.028	0.117	-0.956	-0.122	-18.494	-0.061	178.34	-2.29	104.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.160	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.125	0.137	-1.009	1.831	-21.729	-14.160	178.37	-0.10	105.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.250	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.022	0.159	-0.990	-16.235	-16.724	-46.692	177.88	2.17	108.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.369	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.071	-0.013	-0.982	-35.767	7.385	-20.447	176.00	3.22	112.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.429	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.016	-0.048	-1.058	-33.875	33.386	-5.432	170.09	1.63	115.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.549	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.017	0.021	-0.957	19.897	-3.479	-93.750	174.49	0.61	122.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.643	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.022	0.056	-0.967	12.695	-10.986	-97.900	175.77	2.17	131.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.760	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.019	0.026	-0.958	6.714	-6.592	-109.253	176.33	3.85	140.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.849	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.072	0.041	-0.905	-4.272	0.122	-103.882	177.30	4.80	151.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:41.970	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.179	-0.003	-0.906	-1.160	2.991	-138.000	176.89	5.55	163.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.029	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.041	-0.018	-0.844	1.770	15.503	-103.699	177.69	5.15	175.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.149	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.059	-0.088	-1.022	-36.560	21.362	22.705	176.79	3.83	-178.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.241	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.105	-0.076	-0.970	23.132	-25.452	-94.604	179.41	5.55	-177.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.359	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.110	-0.044	-0.982	36.255	-12.268	-104.980	-175.95	7.42	-168.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.449	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.148	-0.092	-0.906	10.376	2.075	59.998	-173.72	8.60	-167.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.570	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.164	-0.049	-0.876	8.179	-43.396	-39.551	-174.64	11.15	-170.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.691	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.250	-0.061	-0.826	-48.157	-25.452	-69.092	-177.25	12.95	-163.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.780	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.311	-0.083	-0.948	-34.973	-38.696	61.035	179.36	14.60	-161.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.843	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.372	-0.059	-1.166	-20.569	-14.709	84.534	174.51	14.33	-170.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:42.958	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.504	-0.070	-1.262	-9.521	42.542	24.536	170.70	13.19	-174.94	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.049	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.259	-0.027	-1.439	69.580	-1.221	112.366	169.78	6.58	175.83	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.173	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.309	0.316	-0.768	-128.723	-42.725	-300.232	177.80	6.82	-155.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.259	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.147	0.192	-1.040	-129.211	-11.475	86.121	167.25	6.26	-160.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.380	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.049	0.428	-0.980	-32.349	-1.221	-32.715	162.28	5.79	-160.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.439	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.046	0.324	-0.835	-40.222	-11.353	-6.714	157.91	6.02	-161.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.559	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.223	0.447	-0.859	-17.700	-15.259	-11.719	155.43	8.11	-160.35	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.651	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.111	0.487	-0.854	-8.423	-9.644	1.831	154.79	9.12	-160.93	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.769	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.280	0.553	-0.892	-12.939	-6.531	9.033	153.82	9.61	-161.45	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.859	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.242	0.499	-0.799	-6.775	-18.494	25.696	152.50	10.15	-163.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:43.980	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.118	0.465	-0.826	15.381	-17.151	54.871	152.01	10.03	-168.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.069	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.115	0.528	-0.873	12.573	-23.926	65.735	152.70	9.10	-174.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.189	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.078	0.538	-0.862	18.066	-30.701	55.359	153.19	8.62	178.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.253	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.113	0.442	-0.852	13.977	-23.010	54.810	154.01	8.96	172.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.369	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.185	0.405	-0.869	20.386	-13.000	42.603	154.40	8.61	167.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
