时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-17T19:00:46.175	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.018	-0.265	-0.950	2.747	0.183	14.160	-161.41	-37.71	61.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.300	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.032	-0.387	-1.254	20.447	-2.991	-12.085	-159.99	-37.15	60.01	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.389	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.186	0.068	-0.840	11.292	0.061	-22.827	-158.72	-37.32	61.74	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.506	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.104	-0.104	-0.980	-3.479	-2.930	-56.946	-160.22	-37.79	62.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.600	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.058	-0.217	-0.725	-12.329	0.366	-64.026	-167.43	-39.82	72.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.720	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.031	-0.275	-0.806	-2.197	-2.258	-49.011	-173.18	-40.71	81.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.811	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.054	-0.395	-1.188	25.574	20.447	-15.625	-176.93	-41.68	86.13	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:46.956	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.054	-0.036	-1.076	24.292	10.986	53.833	-172.92	-43.66	83.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.015	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.066	-0.180	-0.926	12.329	-10.620	-32.654	-173.36	-43.26	84.83	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.107	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.038	-0.165	-0.688	12.085	-22.644	-19.226	-176.17	-41.20	87.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.196	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.116	-0.324	-0.898	-18.921	-4.028	46.143	-175.50	-39.72	85.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.316	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.003	-0.327	-1.099	-5.798	-7.935	32.776	-173.62	-38.81	81.93	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.410	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.128	-0.243	-1.234	23.132	-11.475	-1.953	-171.87	-37.92	80.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.530	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.105	-0.191	-1.107	-60.120	2.808	-72.388	-172.62	-37.35	83.49	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.587	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.108	-0.181	-0.850	-36.255	2.808	-53.223	-176.58	-37.56	87.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.710	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.113	-0.164	-0.770	-5.676	0.000	-64.148	177.30	-37.95	95.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.830	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.005	-0.293	-0.979	-15.015	7.019	-33.264	172.40	-37.76	101.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:47.920	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.027	-0.348	-1.297	17.639	20.752	1.770	171.53	-39.02	102.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.038	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.030	0.076	-0.964	9.155	10.376	77.026	176.20	-41.35	98.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.126	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.069	-0.138	-0.955	16.174	-9.888	-35.034	178.15	-41.14	95.22	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.216	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.002	-0.190	-0.740	18.738	-14.709	15.991	179.53	-40.06	93.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.339	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.053	-0.313	-0.847	-2.930	-5.676	-6.165	-179.20	-38.75	92.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.395	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.028	-0.338	-1.051	-3.662	-5.676	-0.183	-179.17	-37.92	92.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.517	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.128	-0.394	-1.254	27.405	-11.414	0.427	-178.88	-37.26	92.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.609	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.142	0.073	-0.898	-5.188	-2.258	10.681	-176.20	-35.95	93.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.730	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.069	-0.189	-0.949	-8.911	2.197	-53.589	-179.74	-36.19	95.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.820	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.044	-0.221	-0.756	9.216	5.920	-66.223	172.36	-36.13	105.50	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:48.970	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.037	-0.263	-0.832	-5.066	1.099	-32.776	168.49	-35.40	111.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.030	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.042	-0.368	-1.214	10.010	19.287	18.372	166.46	-35.94	114.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.120	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.124	-0.070	-1.080	5.371	11.414	56.335	170.14	-38.06	110.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.240	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.079	-0.164	-0.960	-1.953	5.554	17.212	172.68	-39.29	106.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.326	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.086	-0.161	-0.764	-11.414	-13.123	11.169	174.35	-38.87	102.27	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.417	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.092	-0.251	-0.835	-1.343	-2.197	40.222	175.59	-38.27	100.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.534	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	-0.288	-0.955	1.343	-5.920	23.071	177.86	-37.95	96.76	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.627	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.011	-0.357	-1.317	18.799	-7.019	3.662	-179.70	-37.34	93.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.776	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.038	0.037	-0.750	25.757	-1.343	-1.770	-176.32	-36.24	94.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.810	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.002	-0.165	-1.039	-4.456	7.690	4.822	-177.63	-36.86	93.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:49.930	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.014	-0.166	-0.702	-6.653	15.747	-14.954	-179.14	-37.69	93.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.017	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.071	-0.271	-0.858	-11.475	3.052	-11.780	178.51	-38.56	96.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.137	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.019	-0.335	-1.203	-2.014	13.367	-1.587	177.20	-39.19	96.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.226	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.015	-0.124	-1.184	36.621	9.827	34.546	179.62	-40.82	95.31	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.347	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.142	-0.080	-0.934	-12.695	7.568	12.695	-176.43	-41.07	90.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.410	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.025	-0.182	-0.794	-21.790	-5.188	19.897	-176.48	-41.00	89.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.529	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.085	-0.244	-0.834	-4.578	-4.333	-2.869	-176.43	-40.25	87.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.620	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.045	-0.327	-0.939	-0.916	-8.423	5.066	-176.66	-39.79	87.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.767	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.001	-0.375	-1.129	17.151	-16.663	-4.822	-175.24	-38.59	86.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.827	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.092	-0.009	-0.873	45.959	-28.625	-13.550	-172.56	-36.31	86.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:50.946	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.067	-0.168	-1.042	-1.404	0.793	12.268	-174.14	-36.05	88.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.036	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.022	-0.176	-0.639	0.916	8.972	-50.476	-177.48	-36.65	91.85	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.156	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.070	-0.293	-0.854	-4.700	1.526	-25.208	-179.90	-37.17	96.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.220	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.010	-0.448	-1.211	6.104	10.925	-6.226	179.04	-37.70	97.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.340	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.101	-0.085	-1.013	28.442	10.132	35.522	-177.94	-38.55	96.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.430	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.188	-0.143	-1.116	-12.268	12.329	-2.319	-174.51	-39.16	90.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.547	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.084	-0.161	-0.662	-4.456	-12.573	38.635	-172.75	-39.20	86.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.637	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	-0.265	-0.845	-2.808	2.075	24.536	-171.86	-37.82	83.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.760	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.038	-0.326	-1.000	-3.662	-2.319	2.991	-171.25	-37.71	82.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.847	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.039	-0.345	-1.311	5.005	-10.437	17.395	-170.79	-37.05	81.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:51.937	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.007	-0.038	-1.100	-23.682	1.526	1.343	-167.56	-35.56	80.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.060	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.057	-0.173	-0.796	-3.784	21.362	6.470	-166.79	-36.74	78.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.146	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.054	-0.188	-0.734	2.930	16.418	1.770	-166.25	-38.38	75.85	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.240	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.017	-0.307	-0.899	-12.268	7.874	7.629	-167.18	-39.34	75.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.360	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.036	-0.377	-1.155	21.973	16.907	19.775	-167.18	-40.79	75.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.446	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.281	0.020	-1.167	-18.799	20.264	77.454	-161.63	-41.21	68.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.570	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.012	-0.170	-0.949	-36.072	15.625	109.192	-156.57	-41.29	59.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.630	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.210	-0.028	-0.848	-18.616	2.686	73.242	-150.75	-36.88	46.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.751	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	-0.251	-0.886	-9.460	3.662	48.218	-146.78	-33.63	38.12	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.840	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.212	-0.299	-1.035	1.770	0.671	57.251	-143.70	-30.54	33.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:52.956	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.104	-0.317	-1.375	25.513	-4.517	82.214	-139.60	-26.29	26.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.046	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.047	0.081	-0.925	-9.460	16.357	60.059	-135.21	-22.13	22.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.198	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.080	-0.110	-0.892	-19.470	11.292	25.574	-134.62	-18.32	16.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.230	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.087	-0.162	-0.757	8.972	10.254	38.879	-133.43	-16.77	13.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.349	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.184	-0.229	-0.810	-8.179	8.850	68.054	-132.71	-13.79	8.96	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.440	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.287	-0.196	-1.239	6.958	16.724	14.221	-132.39	-8.64	3.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.557	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.193	-0.014	-1.002	41.321	-13.245	22.705	-130.27	-7.84	1.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.650	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.039	-0.450	-1.009	3.845	1.343	-127.197	-132.81	-12.52	7.27	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.770	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.237	-0.083	-0.708	7.507	-33.447	-113.708	-131.23	-14.08	11.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.860	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.101	-0.161	-0.874	-3.967	-5.737	-87.341	-134.65	-20.73	21.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:53.977	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.102	-0.292	-1.002	-6.226	-2.563	-52.795	-137.50	-25.81	28.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.036	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.283	-0.225	-1.335	6.531	-34.058	30.212	-138.45	-26.58	31.74	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.156	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.000	-0.038	-1.137	-60.791	4.456	-164.795	-141.65	-27.37	39.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.250	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.106	-0.152	-0.797	1.282	-9.583	-87.158	-147.00	-32.82	48.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.369	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.126	-0.248	-0.715	0.854	-0.671	-112.976	-154.36	-38.23	59.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.460	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.049	-0.388	-1.093	-29.663	13.000	-59.692	-160.55	-41.05	67.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.577	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.013	-0.287	-1.261	5.066	8.118	-22.034	-162.88	-43.18	70.94	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.640	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.343	0.025	-1.200	-23.315	13.428	46.997	-159.98	-43.88	68.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.758	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.001	-0.252	-0.822	5.920	-7.324	43.030	-158.53	-44.13	66.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.850	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.158	-0.213	-0.695	-14.771	-13.489	13.672	-156.58	-41.27	62.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:54.966	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.112	-0.317	-0.857	-1.831	-6.165	35.583	-155.07	-39.74	59.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.060	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.023	-0.331	-1.178	6.409	-11.597	36.438	-152.92	-37.54	56.13	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.180	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.123	-0.177	-1.100	32.043	-14.343	-13.428	-151.27	-36.46	56.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.271	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.123	-0.255	-1.115	-24.597	8.667	-6.104	-152.49	-36.83	57.68	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.387	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.100	-0.159	-0.678	-10.132	9.949	12.878	-151.91	-37.32	56.72	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.450	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.167	-0.163	-0.883	-8.972	6.470	-39.063	-153.29	-38.70	57.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.567	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.026	-0.361	-1.104	-27.283	9.094	-49.500	-159.21	-40.82	62.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.660	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.051	-0.251	-1.291	23.315	23.743	1.465	-158.83	-43.16	64.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.808	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.135	0.047	-1.026	-3.540	11.597	30.151	-151.61	-43.07	59.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.870	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.065	-0.212	-0.858	2.991	-10.315	-8.606	-152.61	-43.52	60.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:55.987	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.108	-0.227	-0.736	1.099	-16.052	-11.719	-155.86	-42.87	63.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.051	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.080	-0.302	-0.845	2.563	-6.897	-5.493	-157.18	-42.44	65.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.166	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.001	-0.364	-1.154	4.272	-15.015	-5.981	-158.89	-41.82	67.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.255	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.081	-0.147	-1.079	18.982	-17.639	-20.203	-159.55	-40.74	69.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.377	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.098	-0.196	-1.015	-0.244	-2.747	-12.207	-162.21	-40.64	73.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.470	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.143	-0.100	-0.780	-20.386	-0.793	-19.226	-164.09	-40.78	73.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.587	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.031	-0.214	-0.833	-13.855	3.052	-50.781	-169.62	-42.06	80.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.677	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.056	-0.263	-1.067	-18.250	3.296	-17.273	-172.80	-42.55	83.81	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.798	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.034	-0.294	-1.181	12.817	8.667	-4.578	-172.22	-43.44	84.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.860	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.145	0.018	-0.979	-0.793	0.732	37.048	-167.43	-43.29	80.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:56.976	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.061	-0.162	-1.084	0.793	-10.010	29.480	-167.67	-43.55	79.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.070	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.076	-0.178	-0.737	-7.080	-12.512	-10.681	-168.07	-41.57	79.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.187	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.006	-0.291	-0.875	-8.240	-5.310	-17.273	-168.99	-41.00	80.03	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.277	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.030	-0.229	-0.996	-7.446	-9.949	-1.343	-169.68	-40.12	80.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.400	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.060	-0.326	-1.285	-2.625	-11.169	4.211	-169.58	-38.97	80.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.490	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.186	0.051	-0.835	-6.470	-13.184	-19.836	-168.35	-37.74	81.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.577	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.025	-0.063	-0.964	-10.803	4.272	-30.884	-173.67	-38.17	86.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.671	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.069	-0.119	-0.852	3.357	15.198	-15.564	-177.34	-39.61	90.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.787	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.078	-0.228	-0.864	-8.057	12.024	-3.845	-178.41	-40.67	90.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:57.877	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.033	-0.193	-1.008	-5.432	15.686	0.427	-179.02	-41.91	90.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:58.000	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.008	-0.248	-1.129	11.414	16.602	20.935	-178.14	-43.70	89.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:58.084	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.250	0.133	-0.943	-14.648	18.188	20.813	-175.80	-45.19	86.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:58.206	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.040	-0.034	-1.084	-27.832	-1.648	41.626	-177.64	-46.86	85.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:58.267	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.161	0.011	-0.886	-15.747	-4.150	16.968	-177.85	-46.34	82.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T19:00:58.387	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.129	-0.040	-0.948	-11.414	-11.108	22.156	-178.06	-45.77	80.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
